LLM,Benchmark prompt,Execution time (s),CPU Energy (J),RAM Energy (J),GPU Energy (J),CPU Power (W),RAM Power (W),GPU Power (W),CO2 emissions (Kg),CO2 emissions rate (Kg/s),Pass@1,Pass@10,GoogleBLEU,CodeBLEU,SacreBLEU
Meta-Llama-3-8B-Instruct-Q6_K,Python/5-10,101.06545877456665,6577.073995654975,1182.9011148730524,69.98105598481492,64.91729977956366,11.705788135528564,0.6843453957005915,0.0005102630184568737,5.048836908711312e-06,-1,-1,0.03911466728068155,0.2632281834872354,4.20857441266109
starling-lm-7b-alpha.Q5_K_S,Python/4-1,91.01085233688354,6609.575708656329,1065.206464145115,68.127054501603,64.88620758202273,11.705788135528564,0.7457346462089914,0.0005045903386865087,5.544287584723737e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-2,84.03224277496338,5472.043408631216,983.5364222862908,63.54805083839954,64.91473505470216,11.705788135528564,0.7526091995397228,0.00042483888797204016,5.0556652297112905e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-3,84.0211853981018,5470.889052707717,983.4089684983506,62.0570496456016,64.9163972658281,11.705788135528564,0.7679365059662034,0.00042465818927698776,5.054179934083405e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-4,84.01445603370667,5470.065690049089,983.3320491270308,66.42605314081257,64.92750527799726,11.705788135528564,0.7700429288522637,0.0004248842391101428,5.057275368654163e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-5,84.00457048416138,5469.704056759725,983.2177738620533,61.85504948401643,64.92564267096795,11.705788135528564,0.7080315914409534,0.0004245553416547833,5.05395526943181e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-6,84.023508310318,5471.318922051638,983.437273576683,58.26304661041143,64.90313151015862,11.705788135528564,0.7048602606979546,0.00042444079981261603,5.05145296058169e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-7,84.02487206459045,5470.718032570915,983.4503041831448,59.560047648006545,64.91426493152971,11.705788135528564,0.7314983775389736,0.000424487013228513,5.051920970521766e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-8,84.02311754226685,5471.616530289766,983.4357804572877,63.20805056640039,64.90593591918258,11.705788135528564,0.7664490383573135,0.00042478235335165085,5.055541448315924e-06,-1,-1,-1,-1,6.881256025412973
starling-lm-7b-alpha.Q5_K_S,Python/4-9,83.989342212677,5468.696246953492,983.0356802768741,62.028049622406265,64.90658540268568,11.705788135528564,0.7243706922870274,0.00042448907204709573,5.054082587909887e-06,-1,-1,-1,-1,6.881256025412973
